ID,Title,Pack,Artist,Image,Level,Chart Constant,Background,Chart Design,Side,Artwork,Length,Vocals,Genre,Difficulty,Notes_Touch,Notes_Joycon,Version_Mobile,Version_Switch,Added_Mobile,Added_Switch,BPM_Min,BPM_Max
newyorkbackraise,New York Back Raise,Memory Archive,saaa + kei_iwata + stuv + わかどり,https://static.wikia.nocookie.net/iowiro/images/6/6a/New_York_Back_Raise.jpg/revision/latest?cb=20230927212903,7,7.0,single2_conflict,Exschwasion 「RAISE」,Conflict,すずあ (suzua),2:31,kei_iwata,TEXAS HOLD'EM / Rawstyle / Djent / Jazz-funk ,1,803,,4.4.4,,2023-04-27,,160,160
newyorkbackraise,New York Back Raise,Memory Archive,saaa + kei_iwata + stuv + わかどり,https://static.wikia.nocookie.net/iowiro/images/6/6a/New_York_Back_Raise.jpg/revision/latest?cb=20230927212903,9+,9.9,single2_conflict,Exschwasion 「ALL IN」,Conflict,すずあ (suzua),2:31,kei_iwata,TEXAS HOLD'EM / Rawstyle / Djent / Jazz-funk ,2,1091,,4.4.4,,2023-04-27,,160,160
evoltexpoppinmix,Evoltex (poppi'n mix),Dynamix Collaboration,Arch vs n3pu,https://static.wikia.nocookie.net/iowiro/images/b/b9/Evoltex_%28poppi%27n_mix%29.jpg/revision/latest?cb=20230928061032,2,2.0,dynamix_light,k//eternal,Light,Shionty (not credited),1:46,Vocal samples,Hardcore Pop / J-Core,0,297,,1.1.2,,2017-06-23,,205,205
evoltexpoppinmix,Evoltex (poppi'n mix),Dynamix Collaboration,Arch vs n3pu,https://static.wikia.nocookie.net/iowiro/images/b/b9/Evoltex_%28poppi%27n_mix%29.jpg/revision/latest?cb=20230928061032,7,7.0,dynamix_light,k//eternal,Light,Shionty (not credited),1:46,Vocal samples,Hardcore Pop / J-Core,1,627,,1.1.2,,2017-06-23,,205,205
evoltexpoppinmix,Evoltex (poppi'n mix),Dynamix Collaboration,Arch vs n3pu,https://static.wikia.nocookie.net/iowiro/images/b/b9/Evoltex_%28poppi%27n_mix%29.jpg/revision/latest?cb=20230928061032,8,8.9,dynamix_light,k//eternal,Light,Shionty (not credited),1:46,Vocal samples,Hardcore Pop / J-Core,2,775,,1.1.2,,2017-06-23,,205,205
w4,ω4,O.N.G.E.K.I. Collaboration,穴山大輔 VS 光吉猛修 VS Kai,https://static.wikia.nocookie.net/iowiro/images/2/2c/%CE%A94.jpg/revision/latest?cb=20201217085413,3,3.5,omegafour,τ0,Light,いずみべる (Izumi Bell) (not credited),2:45,Choral,Atonal / Artcore / Rock,0,816,,3.4.0,,2020-12-17,,71,192
w4,ω4,O.N.G.E.K.I. Collaboration,穴山大輔 VS 光吉猛修 VS Kai,https://static.wikia.nocookie.net/iowiro/images/2/2c/%CE%A94.jpg/revision/latest?cb=20201217085413,7,7.5,omegafour,τ0,Light,いずみべる (Izumi Bell) (not credited),2:45,Choral,Atonal / Artcore / Rock,1,943,,3.4.0,,2020-12-17,,71,192
w4,ω4,O.N.G.E.K.I. Collaboration,穴山大輔 VS 光吉猛修 VS Kai,https://static.wikia.nocookie.net/iowiro/images/2/2c/%CE%A94.jpg/revision/latest?cb=20201217085413,10+,10.8,omegafour,τ0,Light,いずみべる (Izumi Bell) (not credited),2:45,Choral,Atonal / Artcore / Rock,2,1393,,3.4.0,,2020-12-17,,71,192
stasis,Stasis,Lanota Collaboration Chapter 2,Maozon,https://static.wikia.nocookie.net/iowiro/images/c/c7/Stasis_PST.jpg/revision/latest?cb=20230928023601,4,4.5,quon,東星,Light,atsushi (not credited),2:34,Vocal samples,Drumstep / Techcore / DnB,0,848,848,3.12.8,2.0.1,2022-04-28,2023-03-16,180,180
stasis,Stasis,Lanota Collaboration Chapter 2,Maozon,https://static.wikia.nocookie.net/iowiro/images/c/c7/Stasis_PST.jpg/revision/latest?cb=20230928023601,7,7.0,quon,東星,Light,atsushi (not credited),2:34,Vocal samples,Drumstep / Techcore / DnB,1,935,935,3.12.8,2.0.1,2022-04-28,2023-03-16,180,180
stasis,Stasis,Lanota Collaboration Chapter 2,Maozon,https://static.wikia.nocookie.net/iowiro/images/c/c7/Stasis_PST.jpg/revision/latest?cb=20230928023601,10+,10.7,quon,東星,Light,atsushi (not credited),2:34,Vocal samples,Drumstep / Techcore / DnB,2,1521,1467,3.12.8,2.0.1,2022-04-28,2023-03-16,180,180
hallofmirrors,Hall of Mirrors,Tone Sphere Collaboration,Sta,https://static.wikia.nocookie.net/iowiro/images/5/57/Hall_of_Mirrors.jpg/revision/latest?cb=20230928063807,3,3.0,tonesphere-darksphere,Toaster,Conflict,Sta (not credited),2:33,Sta,Post-Progressive Pop,0,535,,1.8.0,,2018-10-07,,147,147
hallofmirrors,Hall of Mirrors,Tone Sphere Collaboration,Sta,https://static.wikia.nocookie.net/iowiro/images/5/57/Hall_of_Mirrors.jpg/revision/latest?cb=20230928063807,5,5.5,tonesphere-darksphere,Toaster,Conflict,Sta (not credited),2:33,Sta,Post-Progressive Pop,1,553,,1.8.0,,2018-10-07,,147,147
hallofmirrors,Hall of Mirrors,Tone Sphere Collaboration,Sta,https://static.wikia.nocookie.net/iowiro/images/5/57/Hall_of_Mirrors.jpg/revision/latest?cb=20230928063807,8,8.2,tonesphere-darksphere,Toaster,Conflict,Sta (not credited),2:33,Sta,Post-Progressive Pop,2,898,,1.8.0,,2018-10-07,,147,147
dreadnought,Dreadnought,Memory Archive,Mastermind (xi + nora2r),https://static.wikia.nocookie.net/iowiro/images/c/cb/Dreadnought.jpg/revision/latest?cb=20230928055518,4,4.0,nijuusei-conflict-b,Astronomer (Toaster + 東星),Conflict,iimo (not credited),2:20,None,Hard Artcore,0,715,715,2.2.0,1.0.0c,2019-07-18,2021-05-18,96,384
dreadnought,Dreadnought,Memory Archive,Mastermind (xi + nora2r),https://static.wikia.nocookie.net/iowiro/images/c/cb/Dreadnought.jpg/revision/latest?cb=20230928055518,7,7.0,nijuusei-conflict-b,Astronomer (Toaster + 東星),Conflict,iimo (not credited),2:20,None,Hard Artcore,1,897,897,2.2.0,1.0.0c,2019-07-18,2021-05-18,96,384
dreadnought,Dreadnought,Memory Archive,Mastermind (xi + nora2r),https://static.wikia.nocookie.net/iowiro/images/c/cb/Dreadnought.jpg/revision/latest?cb=20230928055518,9+,9.7,nijuusei-conflict-b,Astronomer (Toaster + 東星),Conflict,iimo (not credited),2:20,None,Hard Artcore,2,1099,1099,2.2.0,1.0.0c,2019-07-18,2021-05-18,96,384
pupa,PUPA,Memory Archive,モリモリあつし,https://static.wikia.nocookie.net/iowiro/images/a/a6/PUPA.jpeg/revision/latest?cb=20230928000514,4,4.0,single2_conflict,én -胡蝶の夢-,Conflict,yoshimo,2:07,None,Hard Renaissance,0,374,374,4.0.0,2.0.1,2022-07-07,2023-03-16,202,202
pupa,PUPA,Memory Archive,モリモリあつし,https://static.wikia.nocookie.net/iowiro/images/a/a6/PUPA.jpeg/revision/latest?cb=20230928000514,7,7.5,single2_conflict,én -胡蝶の夢-,Conflict,yoshimo,2:07,None,Hard Renaissance,1,684,684,4.0.0,2.0.1,2022-07-07,2023-03-16,202,202
pupa,PUPA,Memory Archive,モリモリあつし,https://static.wikia.nocookie.net/iowiro/images/a/a6/PUPA.jpeg/revision/latest?cb=20230928000514,10,10.4,single2_conflict,én -胡蝶の夢-,Conflict,yoshimo,2:07,None,Hard Renaissance,2,1099,1099,4.0.0,2.0.1,2022-07-07,2023-03-16,202,202
thesurvivorgameedit,The Survivor (Game Edit),Memory Archive,Taishi,https://static.wikia.nocookie.net/iowiro/images/7/78/The_Survivor_%28Game_Edit%29.jpg/revision/latest?cb=20230927212943,3,3.5,nijuusei2_conflict,Nitro,Conflict,12d,3:10,None,Trance,0,817,,4.4.4,,2023-04-27,,132,132
thesurvivorgameedit,The Survivor (Game Edit),Memory Archive,Taishi,https://static.wikia.nocookie.net/iowiro/images/7/78/The_Survivor_%28Game_Edit%29.jpg/revision/latest?cb=20230927212943,6,6.5,nijuusei2_conflict,Nitro,Conflict,12d,3:10,None,Trance,1,750,,4.4.4,,2023-04-27,,132,132
thesurvivorgameedit,The Survivor (Game Edit),Memory Archive,Taishi,https://static.wikia.nocookie.net/iowiro/images/7/78/The_Survivor_%28Game_Edit%29.jpg/revision/latest?cb=20230927212943,9+,9.9,nijuusei2_conflict,Nitro,Conflict,12d,3:10,None,Trance,2,1100,,4.4.4,,2023-04-27,,132,132
redandblue,Red and Blue,Arcaea,Silentroom,https://static.wikia.nocookie.net/iowiro/images/2/24/Red_and_Blue.jpg/revision/latest?cb=20230928074220,4,4.0,base_conflict,-chartaesthesia- RED side,Conflict,Khronetic,1:58,Vocal samples,Dance / Trance / 9-bit,0,464,464,1.5.0,1.0.0c,2017-11-03,2021-05-18,150,150
redandblue,Red and Blue,Arcaea,Silentroom,https://static.wikia.nocookie.net/iowiro/images/2/24/Red_and_Blue.jpg/revision/latest?cb=20230928074220,7,7.5,base_conflict,side BLUE -chartaesthesia-,Conflict,Khronetic,1:58,Vocal samples,Dance / Trance / 9-bit,1,597,597,1.5.0,1.0.0c,2017-11-03,2021-05-18,150,150
redandblue,Red and Blue,Arcaea,Silentroom,https://static.wikia.nocookie.net/iowiro/images/2/24/Red_and_Blue.jpg/revision/latest?cb=20230928074220,9,9.4,base_conflict,-chartaesthesia- LEFT=BLUE RED=RIGHT,Conflict,Khronetic,1:58,Vocal samples,Dance / Trance / 9-bit,2,845,845,1.5.0,1.0.0c,2017-11-03,2021-05-18,150,150
redandblue,Red and Blue and Green,Arcaea,fn (ArcaeaSoundTeam),https://static.wikia.nocookie.net/iowiro/images/1/1e/Redandblueandgreen.jpg/revision/latest?cb=20230928074252,10,10.0,byd_conflict,"moonquay ""retrograde""BLUE=LEFT RIGHT=RED",Conflict,yusi.,2:27,Vocal samples,Techno / Hi-Tech / Breakcore / Trance,3,1194,,3.12.2,,2022-03-09,,160,160
avrilflickaikrans,Ävril -Flicka i krans-,Arcaea,Rigël Theatre,https://static.wikia.nocookie.net/iowiro/images/a/aa/%C3%84vril_-Flicka_i_krans-_PST.jpg/revision/latest?cb=20230928024230,3,3.0,alice_light,Aster -Får i Vaaris-,Light,しいたけ (Shiitake),2:45,Vocal samples,Pagan Folk / Swedish Folk,0,459,459,3.12.0,2.0.1,2022-02-17,2023-03-16,130,130
avrilflickaikrans,Ävril -Flicka i krans-,Arcaea,Rigël Theatre,https://static.wikia.nocookie.net/iowiro/images/a/aa/%C3%84vril_-Flicka_i_krans-_PST.jpg/revision/latest?cb=20230928024230,6,6.0,alice_light,Aster -Får i Vaaris-,Light,しいたけ (Shiitake),2:45,Vocal samples,Pagan Folk / Swedish Folk,1,607,607,3.12.0,2.0.1,2022-02-17,2023-03-16,130,130
avrilflickaikrans,Ävril -Flicka i krans-,Arcaea,Rigël Theatre,https://static.wikia.nocookie.net/iowiro/images/a/aa/%C3%84vril_-Flicka_i_krans-_PST.jpg/revision/latest?cb=20230928024230,8,8.3,alice_light,Aster -Får i Vaaris-,Light,しいたけ (Shiitake),2:45,Vocal samples,Pagan Folk / Swedish Folk,2,851,851,3.12.0,2.0.1,2022-02-17,2023-03-16,130,130
paradise,Paradise,Crimson Solace,Sound Souler,https://static.wikia.nocookie.net/iowiro/images/3/3d/Paradise.jpg/revision/latest?cb=20230928073221,1,1.0,shiawase,Nitro,Light,ましろみ のあ (Noa Masiromi),2:28,None,Piano House,0,253,253,1.0.11,1.0.0c,2017-05-11,2021-05-18,126,126
paradise,Paradise,Crimson Solace,Sound Souler,https://static.wikia.nocookie.net/iowiro/images/3/3d/Paradise.jpg/revision/latest?cb=20230928073221,4,4.0,shiawase,Nitro,Light,ましろみ のあ (Noa Masiromi),2:28,None,Piano House,1,349,349,1.0.11,1.0.0c,2017-05-11,2021-05-18,126,126
paradise,Paradise,Crimson Solace,Sound Souler,https://static.wikia.nocookie.net/iowiro/images/3/3d/Paradise.jpg/revision/latest?cb=20230928073221,7,7.5,shiawase,Nitro,Light,ましろみ のあ (Noa Masiromi),2:28,None,Piano House,2,729,729,1.0.11,1.0.0c,2017-05-11,2021-05-18,126,126
bulletwaitingformejameslandinoremix,Bullet Waiting for Me (James Landino remix),Cytus II Collaboration,Nikki Simmons,https://static.wikia.nocookie.net/iowiro/images/4/41/BulletWaitingforMe.jpg/revision/latest?cb=20230927211508,2,2.5,cytus_light,CERiNG,Light,Kuroduki (not credited),2:30,Nikki Simmons,Tropical House,0,325,,4.5.0,,2023-06-28,,107,107
bulletwaitingformejameslandinoremix,Bullet Waiting for Me (James Landino remix),Cytus II Collaboration,Nikki Simmons,https://static.wikia.nocookie.net/iowiro/images/4/41/BulletWaitingforMe.jpg/revision/latest?cb=20230927211508,4,4.5,cytus_light,CERiNG,Light,Kuroduki (not credited),2:30,Nikki Simmons,Tropical House,1,390,,4.5.0,,2023-06-28,,107,107
bulletwaitingformejameslandinoremix,Bullet Waiting for Me (James Landino remix),Cytus II Collaboration,Nikki Simmons,https://static.wikia.nocookie.net/iowiro/images/4/41/BulletWaitingforMe.jpg/revision/latest?cb=20230927211508,8,8.1,cytus_light,CERiNG,Light,Kuroduki (not credited),2:30,Nikki Simmons,Tropical House,2,701,,4.5.0,,2023-06-28,,107,107
lastcelebration,Last Celebration,CHUNITHM Collaboration Chapter 2,Laur vs CK,https://static.wikia.nocookie.net/iowiro/images/f/f8/Last_Celebration.jpg/revision/latest?cb=20230928070030,3,3.5,chunithmthird_conflict,Nitro affected by 'CHUNITHM',Conflict,巌井崚 (Ryo Iwai) (not credited),2:35,Choral,Classical Hardcore,0,969,,3.5.0,,2021-01-21,,238,238
lastcelebration,Last Celebration,CHUNITHM Collaboration Chapter 2,Laur vs CK,https://static.wikia.nocookie.net/iowiro/images/f/f8/Last_Celebration.jpg/revision/latest?cb=20230928070030,6,6.5,chunithmthird_conflict,Nitro affected by 'CHUNITHM',Conflict,巌井崚 (Ryo Iwai) (not credited),2:35,Choral,Classical Hardcore,1,994,,3.5.0,,2021-01-21,,238,238
lastcelebration,Last Celebration,CHUNITHM Collaboration Chapter 2,Laur vs CK,https://static.wikia.nocookie.net/iowiro/images/f/f8/Last_Celebration.jpg/revision/latest?cb=20230928070030,10,10.5,chunithmthird_conflict,Nitro affected by 'CHUNITHM',Conflict,巌井崚 (Ryo Iwai) (not credited),2:35,Choral,Classical Hardcore,2,1475,,3.5.0,,2021-01-21,,238,238
last,Last,Silent Answer,onoken,https://static.wikia.nocookie.net/iowiro/images/e/e4/Last.jpg/revision/latest?cb=20230928000052,4,4.0,epilogue,Arcaea,Colorless,シエラ (cierra),2:27,Tamako Kinoshita,Artcore,0,680,674,4.0.255,2.0.1,2022-07-13,2023-03-16,175,175
last,Last,Silent Answer,onoken,https://static.wikia.nocookie.net/iowiro/images/e/e4/Last.jpg/revision/latest?cb=20230928000052,7,7.0,epilogue,Arcaea,Colorless,シエラ (cierra),2:27,Tamako Kinoshita,Artcore,1,781,777,4.0.255,2.0.1,2022-07-13,2023-03-16,175,175
last,Last,Silent Answer,onoken,https://static.wikia.nocookie.net/iowiro/images/e/e4/Last.jpg/revision/latest?cb=20230928000052,9,9.0,epilogue,Arcaea,Colorless,シエラ (cierra),2:27,Tamako Kinoshita,Artcore,2,831,830,4.0.255,2.0.1,2022-07-13,2023-03-16,175,175
last,Last | Moment,Silent Answer,onoken,https://static.wikia.nocookie.net/iowiro/images/b/b2/Last_Moment.jpg/revision/latest?cb=20230928000026,9,9.6,epilogue,Arcaea,Colorless,シエラ (cierra),2:27,Tamako Kinoshita,Artcore,3,888,888,4.0.255,2.0.1,2022-07-13,2023-03-16,175,175
last,Last | Eternity,Silent Answer,onoken,https://static.wikia.nocookie.net/iowiro/images/7/7a/Last_Eternity.jpg/revision/latest?cb=20230927235951,9+,9.7,epilogue,Arcaea,Colorless,シエラ (cierra),2:27,Tamako Kinoshita,Artcore,3,790,786,4.0.255,2.0.1,2022-07-13,2023-03-16,175,175
lovelessdress,Loveless Dress,Silent Answer,かねこちはる,https://static.wikia.nocookie.net/iowiro/images/a/a1/Loveless_Dress.jpg/revision/latest?cb=20230928000156,3,3.5,epilogue,Final Prayer,Colorless,Mechari,2:45,Choral,Orchestral / Artcore,0,537,537,4.0.255,2.0.1,2022-07-13,2023-03-16,99,99
lovelessdress,Loveless Dress,Silent Answer,かねこちはる,https://static.wikia.nocookie.net/iowiro/images/a/a1/Loveless_Dress.jpg/revision/latest?cb=20230928000156,6,6.5,epilogue,Final Prayer,Colorless,Mechari,2:45,Choral,Orchestral / Artcore,1,630,630,4.0.255,2.0.1,2022-07-13,2023-03-16,99,99
lovelessdress,Loveless Dress,Silent Answer,かねこちはる,https://static.wikia.nocookie.net/iowiro/images/a/a1/Loveless_Dress.jpg/revision/latest?cb=20230928000156,9,9.6,epilogue,Final Prayer,Colorless,Mechari,2:45,Choral,Orchestral / Artcore,2,850,850,4.0.255,2.0.1,2022-07-13,2023-03-16,99,99
battleno1,BATTLE NO.1,Memory Archive,TANO*C Sound Team,https://static.wikia.nocookie.net/iowiro/images/8/80/BATTLE_NO.1.jpg/revision/latest?cb=20230928052034,3,3.5,tanoc_conflict,Arcaea Team,Conflict,Hanamori Hiro,2:12,Vocal samples,Full Flavor,0,476,476,2.4.9,1.0.0c,2020-01-15,2021-05-18,200,200
battleno1,BATTLE NO.1,Memory Archive,TANO*C Sound Team,https://static.wikia.nocookie.net/iowiro/images/8/80/BATTLE_NO.1.jpg/revision/latest?cb=20230928052034,6,6.5,tanoc_conflict,Arcaea Team,Conflict,Hanamori Hiro,2:12,Vocal samples,Full Flavor,1,677,677,2.4.9,1.0.0c,2020-01-15,2021-05-18,200,200
battleno1,BATTLE NO.1,Memory Archive,TANO*C Sound Team,https://static.wikia.nocookie.net/iowiro/images/8/80/BATTLE_NO.1.jpg/revision/latest?cb=20230928052034,9+,9.7,tanoc_conflict,Arcaea Team,Conflict,Hanamori Hiro,2:12,Vocal samples,Full Flavor,2,1042,1042,2.4.9,1.0.0c,2020-01-15,2021-05-18,200,200
letyoudivenitrormx,Let you DIVE! (nitro rmx),WACCA Collaboration,nitro (lowiro),https://static.wikia.nocookie.net/iowiro/images/8/8e/Let_you_DIVE%21_%28nitro_rmx%29.jpg/revision/latest?cb=20230928070325,3,3.0,wacca_light,Nitro,Light,LAM (not credited),2:27,エリザベス (Elizabeth)（CV:大西沙織 (Saori Onishi)）,Pop / Glitchcore,0,608,608,3.8.0,2.0.1,2021-08-10,2023-03-16,185,185
letyoudivenitrormx,Let you DIVE! (nitro rmx),WACCA Collaboration,nitro (lowiro),https://static.wikia.nocookie.net/iowiro/images/8/8e/Let_you_DIVE%21_%28nitro_rmx%29.jpg/revision/latest?cb=20230928070325,6,6.5,wacca_light,Nitro,Light,LAM (not credited),2:27,エリザベス (Elizabeth)（CV:大西沙織 (Saori Onishi)）,Pop / Glitchcore,1,819,819,3.8.0,2.0.1,2021-08-10,2023-03-16,185,185
letyoudivenitrormx,Let you DIVE! (nitro rmx),WACCA Collaboration,nitro (lowiro),https://static.wikia.nocookie.net/iowiro/images/8/8e/Let_you_DIVE%21_%28nitro_rmx%29.jpg/revision/latest?cb=20230928070325,9,9.4,wacca_light,Nitro,Light,LAM (not credited),2:27,エリザベス (Elizabeth)（CV:大西沙織 (Saori Onishi)）,Pop / Glitchcore,2,1049,1049,3.8.0,2.0.1,2021-08-10,2023-03-16,185,185
sakurafubuki,Sakura Fubuki,Arcaea,Street,https://static.wikia.nocookie.net/iowiro/images/c/ce/Sakura_Fubuki.jpg/revision/latest?cb=20220217004901,3,3.5,hime_light,én,Light,アーモンド王子とプリン姫 (Soukou Makura)(not credited),1:59,None,Drumstep,0,526,526,3.12.0,2.0.1,2022-02-17,2023-03-16,175,175
sakurafubuki,Sakura Fubuki,Arcaea,Street,https://static.wikia.nocookie.net/iowiro/images/c/ce/Sakura_Fubuki.jpg/revision/latest?cb=20220217004901,5,5.5,hime_light,én,Light,アーモンド王子とプリン姫 (Soukou Makura)(not credited),1:59,None,Drumstep,1,571,571,3.12.0,2.0.1,2022-02-17,2023-03-16,175,175
sakurafubuki,Sakura Fubuki,Arcaea,Street,https://static.wikia.nocookie.net/iowiro/images/c/ce/Sakura_Fubuki.jpg/revision/latest?cb=20220217004901,9,9.3,hime_light,én,Light,アーモンド王子とプリン姫 (Soukou Makura)(not credited),1:59,None,Drumstep,2,837,837,3.12.0,2.0.1,2022-02-17,2023-03-16,175,175
qualiaideaesthesia,qualia -ideaesthesia-,Arcaea,nitro,https://static.wikia.nocookie.net/iowiro/images/a/a9/Qualia.jpg/revision/latest?cb=20230629134750,4,4.5,base_conflict,-chartaesthesia-,Conflict,Khronetic,2:23,None,Variant Trance,0,550,550,1.0.5,1.0.0c,2017-03-08,2021-05-18,144,144
qualiaideaesthesia,qualia -ideaesthesia-,Arcaea,nitro,https://static.wikia.nocookie.net/iowiro/images/a/a9/Qualia.jpg/revision/latest?cb=20230629134750,7,7.0,base_conflict,-chartaesthesia-,Conflict,Khronetic,2:23,None,Variant Trance,1,875,875,1.0.5,1.0.0c,2017-03-08,2021-05-18,144,144
qualiaideaesthesia,qualia -ideaesthesia-,Arcaea,nitro,https://static.wikia.nocookie.net/iowiro/images/a/a9/Qualia.jpg/revision/latest?cb=20230629134750,9,9.1,base_conflict,-chartaesthesia-,Conflict,Khronetic,2:23,None,Variant Trance,2,1022,1022,1.0.5,1.0.0c,2017-03-08,2021-05-18,144,144
qualiaideaesthesia,qualia -ideaesthesia-,Arcaea,nitro,https://static.wikia.nocookie.net/iowiro/images/8/8c/Qualia_byd.jpg/revision/latest?cb=20230928073907,9+,9.7,base_conflict,moonquay -end of chartaesthesia-,Conflict,khronetic -synesthesia-,2:23,None,Variant Trance,3,1288,,3.10.0,,2021-12-9,,144,144
flyburgandendroll,Flyburg and Endroll,Crimson Solace,アリスシャッハと魔法の楽団,https://static.wikia.nocookie.net/iowiro/images/8/8a/Flyburg_and_Endroll.jpg/revision/latest?cb=20230928061840,3,3.0,shiawase,N,Light,アリスシャッハと魔法の楽団 (Alice Schach and the Magic Orchestra),2:25,赤川ねね (Nene Akagawa),Pop / Rock,0,413,413,1.0.11,1.0.0c,2017-05-11,2021-05-18,180,180
flyburgandendroll,Flyburg and Endroll,Crimson Solace,アリスシャッハと魔法の楽団,https://static.wikia.nocookie.net/iowiro/images/8/8a/Flyburg_and_Endroll.jpg/revision/latest?cb=20230928061840,6,6.0,shiawase,N,Light,アリスシャッハと魔法の楽団 (Alice Schach and the Magic Orchestra),2:25,赤川ねね (Nene Akagawa),Pop / Rock,1,650,650,1.0.11,1.0.0c,2017-05-11,2021-05-18,180,180
flyburgandendroll,Flyburg and Endroll,Crimson Solace,アリスシャッハと魔法の楽団,https://static.wikia.nocookie.net/iowiro/images/8/8a/Flyburg_and_Endroll.jpg/revision/latest?cb=20230928061840,9,9.0,shiawase,N-Helix,Light,アリスシャッハと魔法の楽団 (Alice Schach and the Magic Orchestra),2:25,赤川ねね (Nene Akagawa),Pop / Rock,2,930,930,1.0.11,1.0.0c,2017-05-11,2021-05-18,180,180
livefastdieyoung,Live Fast Die Young,Shared Time,anubasu-anubasu,https://static.wikia.nocookie.net/iowiro/images/0/00/Live_Fast_Die_Young.jpg/revision/latest?cb=20230928024820,4,4.5,nijuusei2_light,Nitro,Light,シエラ (cierra),2:16,Vocal Samples,Psystyle / Hardstyle,0,565,565,3.9.0,2.0.1,2021-11-11,2023-03-16,153,153
livefastdieyoung,Live Fast Die Young,Shared Time,anubasu-anubasu,https://static.wikia.nocookie.net/iowiro/images/0/00/Live_Fast_Die_Young.jpg/revision/latest?cb=20230928024820,8,8.1,nijuusei2_light,Nitro,Light,シエラ (cierra),2:16,Vocal Samples,Psystyle / Hardstyle,1,837,829,3.9.0,2.0.1,2021-11-11,2023-03-16,153,153
livefastdieyoung,Live Fast Die Young,Shared Time,anubasu-anubasu,https://static.wikia.nocookie.net/iowiro/images/0/00/Live_Fast_Die_Young.jpg/revision/latest?cb=20230928024820,10,10.6,nijuusei2_light,Nitro with Toaster.,Light,シエラ (cierra),2:16,Vocal Samples,Psystyle / Hardstyle,2,1292,1318,3.9.0,2.0.1,2021-11-11,2023-03-16,153,153
ouroborostwinstrokeoftheend,ouroboros -twin stroke of the end-,Groove Coaster Collaboration,Cranky VS MASAKI,https://static.wikia.nocookie.net/iowiro/images/d/d4/Ouroboros_-twin_stroke_of_the_end-.jpg/revision/latest?cb=20230928073016,4,4.5,gc_ouroboros,Groove 東星,Conflict,帝国少年 (Teikoku Shounen) (not credited),2:29,None,Eurobeat / Trance,0,575,575,1.9.0,1.1.0,2019-01-09,2021-06-22,188,188
